Geneid	Chr	Start	End	Strand	Length	cont_1	cont_2	cont_3	KD_1	KD_2	KD_3
ENSMUSG00000034687	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	96802974;96815088;96957520;96963878;96972252;96973969;96981742;96983804;96984185;96988901;96997012;96998452;97000000;97001930;97017098;97025802;97027908;97029644;97043794;97047378;97065077;97065751;97071507;97074097;97074847;97076517;97079440;97083259;97086165;97096417;97102531;97106286;97111303;97113375;97115730;97120360;97121556;97123919;97129175;97129519;97131160;97136324;97137641;97138884;97141396;97142997;97143372;97155506;97155893;97157464;97160608;97162807;97164158;97165972;97168225;97169708;97172070;97173660;97178479;97181895;97184394;97187068;97188475;97191507;97193865;97197296;97198525;97199660;97200591;97201566;97205640;97207044;97209041;97210197	96803904;96815119;96957627;96963970;96972411;96974102;96981825;96983905;96984376;96988990;96997047;96998599;97000143;97002064;97017241;97025942;97028048;97029820;97043934;97047521;97065229;97065897;97071653;97074237;97074987;97076657;97079710;97083343;97086491;97096570;97102718;97106402;97111417;97113512;97115762;97120491;97121681;97124166;97129323;97129681;97131295;97136514;97137794;97139147;97141584;97143116;97143551;97155630;97156033;97157691;97160721;97162957;97164317;97166128;97168471;97170052;97172230;97173807;97178684;97182051;97184594;97187255;97188750;97191739;97194025;97197510;97198675;97199767;97200750;97201682;97205806;97207249;97209187;97213747	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	15848	5361	6353	5691	4586	3648	3579
ENSMUSG00000029484	5;5;5;5;5;5;5;5;5;5;5;5;5	97222404;97226420;97240069;97241861;97245360;97249421;97253906;97257367;97257716;97259412;97263794;97267312;97274520	97222582;97226472;97240156;97241955;97245473;97249511;97253985;97257423;97257809;97259507;97263852;97267434;97274987	+;+;+;+;+;+;+;+;+;+;+;+;+	1597	2	4	1	4	6	2
ENSMUSG00000064550	5	97336651	97336844	+	194	0	0	0	0	0	0
ENSMUSG00000034663	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	97426708;97456850;97460156;97465915;97467440;97469692;97474054;97482116;97483871;97485885;97490425;97492464;97493848;97497418;97503652;97515762	97427115;97456968;97460261;97466057;97467561;97469773;97474186;97482219;97483950;97486045;97490675;97492562;97494032;97498668;97503762;97520886	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8480	1319	1336	1196	1075	952	944
ENSMUSG00000055725	5;5;5;5;5;5;5;5	97511348;97515999;97524931;97526498;97528565;97531161;97533599;97540278	97511627;97517183;97525079;97526790;97528762;97532534;97537347;97540615	-;-;-;-;-;-;-;-	7566	340	372	356	249	246	246
ENSMUSG00000067161	5	97693770	97695034	+	1265	324	338	325	249	218	203
ENSMUSG00000046000	5;5	97811243;97820647	97813888;97821349	-;-	3349	0	0	0	0	0	0
ENSMUSG00000085273	5;5;5;5;5;5;5;5	97821459;97824389;97862930;97974577;97983594;97993128;98011235;98014872	97821526;97824514;97862990;97974628;97983711;97993330;98011304;98017144	+;+;+;+;+;+;+;+	2971	0	0	0	0	0	0
ENSMUSG00000050553	5	97884180	97886027	-	1848	0	0	0	0	0	0
ENSMUSG00000029338	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	98313707;98367106;98367422;98377264;98378189;98389629;98394701;98404340;98406620;98408993;98432246;98433075;98433284;98433878;98456490;98458603;98459417	98315619;98367186;98367586;98377359;98378230;98389724;98394779;98404409;98406718;98409053;98432326;98433143;98433391;98433959;98456561;98458674;98459981	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3751	2631	2979	2916	2042	1795	1879
ENSMUSG00000035456	5;5;5;5	98609888;98612308;98613480;98614043	98610131;98612528;98613708;98616467	+;+;+;+	3119	249	242	285	326	262	224
ENSMUSG00000045238	5;5	98614315;98614938	98614932;98615003	-;-	684	26	33	52	49	42	36
ENSMUSG00000029337	5;5;5	98683203;98690962;98704230	98683779;98691065;98706049	+;+;+	2501	43	36	43	39	36	34
ENSMUSG00000057816	5;5;5;5;5;5	98758373;98775251;98927308;99166588;99213438;99230834	98758483;98775381;98927398;99166730;99213567;99230929	+;+;+;+;+;+	702	1	1	2	1	1	0
ENSMUSG00000077424	5	98970503	98970633	+	131	0	0	0	0	0	0
ENSMUSG00000079416	5;5;5	98981714;98982545;98982741	98981763;98982570;98982763	+;+;+	99	0	0	0	0	0	0
ENSMUSG00000067101	5;5	98993216;98995450	98993261;98995781	-;-	378	5	0	2	0	3	3
ENSMUSG00000029335	5;5;5	99283458;99301049;99308757	99284441;99301953;99309979	+;+;+	3112	37	27	33	35	23	32
ENSMUSG00000029334	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	99358792;99363348;99371173;99372433;99376390;99395531;99396746;99398956;99400871;99402127;99405455;99408785;99410105;99417306;99421336;99423551;99426365;99453413;99465942	99361124;99363414;99371235;99372853;99376553;99395775;99396835;99399092;99401024;99402225;99405523;99408879;99410182;99417369;99421441;99423664;99426531;99453886;99466370	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5369	379	424	356	296	236	246
ENSMUSG00000089659	5	99450759	99451459	-	701	17	10	9	3	5	1
ENSMUSG00000029333	5;5;5;5;5;5;5;5;5;5;5;5;5;5	99646445;99650380;99651337;99651959;99656813;99658340;99661110;99661321;99662934;99663495;99669842;99670428;99672083;99681733	99647817;99650452;99651460;99652054;99657102;99658419;99661212;99661416;99663085;99663710;99669979;99670550;99672265;99681946	-;-;-;-;-;-;-;-;-;-;-;-;-;-	3261	73	82	69	103	98	88
ENSMUSG00000089809	5;5;5;5;5;5	99726263;99804045;99985546;100109266;100152474;100157763	99729164;99806194;99987964;100109851;100154590;100158084	-;-;-;-;-;-	10496	0	0	0	0	1	1
ENSMUSG00000090006	5;5	99938963;99939396	99939219;99939701	-;-	563	0	0	0	0	1	0
ENSMUSG00000089627	5	100039644	100040452	-	809	0	0	0	0	0	0
ENSMUSG00000090146	5;5	100054855;100055727	100055290;100056081	+;+	791	0	0	0	0	0	0
ENSMUSG00000087791	5	100084720	100084851	+	132	0	0	0	0	0	0
ENSMUSG00000089743	5;5;5;5;5	100111429;100118727;100132473;100136240;100144581	100111571;100119343;100132544;100136311;100144793	+;+;+;+;+	1117	0	0	0	0	0	0
ENSMUSG00000029331	5;5	100112018;100113843	100112722;100114053	+;+	916	0	0	0	0	0	0
ENSMUSG00000084445	5	100299267	100299342	+	76	0	0	0	0	0	0
ENSMUSG00000089062	5	100357302	100357400	-	99	0	0	0	0	0	0
ENSMUSG00000000568	5;5;5;5;5;5;5;5;5;5	100387445;100391117;100391302;100392750;100393003;100393689;100395041;100396238;100405553;100407411	100390352;100391223;100391631;100392896;100393102;100393820;100395406;100396406;100405609;100407957	-;-;-;-;-;-;-;-;-;-	4863	17526	20915	20464	16802	14844	14694
ENSMUSG00000091623	5;5	100406705;100407493	100407017;100407877	+;+	698	56	97	105	104	76	73
ENSMUSG00000035364	5	100408080	100408682	+	603	67	111	93	78	73	67
ENSMUSG00000029328	5;5;5;5;5;5	100462596;100465881;100466104;100466587;100466832;100467593	100465744;100465995;100466235;100466748;100467000;100468683	-;-;-;-;-;-	4818	24549	26349	24582	22682	19534	19372
ENSMUSG00000029326	5;5;5;5;5;5	100469013;100488159;100489993;100491162;100492778;100496818	100469321;100488260;100490186;100491294;100492901;100497781	+;+;+;+;+;+	1826	1354	1477	1360	1206	1032	994
ENSMUSG00000089491	5	100485928	100486010	-	83	0	0	0	0	0	0
ENSMUSG00000050640	5;5;5;5;5;5;5;5;5;5;5	100506891;100512593;100512965;100521786;100521954;100522078;100524626;100551654;100588238;100588387;100588485	100509080;100512770;100515273;100521853;100521986;100522131;100524715;100551815;100588300;100588451;100588827	-;-;-;-;-;-;-;-;-;-;-	5555	35	34	25	62	50	50
ENSMUSG00000086259	5;5;5;5;5	100506981;100520916;100521329;100521933;100523414	100507159;100521235;100521408;100522030;100524292	+;+;+;+;+	1556	0	0	0	1	2	0
ENSMUSG00000093194	5	100537273	100537354	-	82	0	0	0	0	0	0
ENSMUSG00000054032	5;5	100625630;100627733	100625734;100629743	+;+	2116	0	0	2	0	0	2
ENSMUSG00000085915	5;5;5;5;5	100649459;100654817;100687638;100724403;100783923	100649644;100654986;100687820;100724533;100784138	-;-;-;-;-	886	2	1	0	1	1	0
ENSMUSG00000035325	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	100790669;100792396;100792613;100794750;100797313;100798615;100802399;100804227;100807847;100810179;100811781;100812816;100814143;100815147;100817553;100818087;100819778;100821414;100821882;100822222;100824821;100828366;100831234;100833034;100834463;100836176;100837053;100845122	100791249;100792467;100792966;100795013;100797371;100798653;100802734;100804350;100808020;100810352;100811926;100812942;100814321;100815222;100817630;100818125;100819852;100821647;100822034;100822383;100824920;100828508;100831374;100833129;100834661;100836299;100837132;100845253	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4461	15426	17452	15906	17570	14990	14728
ENSMUSG00000084877	5;5;5;5;5	100849861;100850987;100852671;100858116;100858345	100849991;100851060;100855823;100858257;100858535	-;-;-;-;-	3691	1371	1530	1355	1691	1421	1406
ENSMUSG00000035310	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	100870937;100875543;100879639;100879925;100881291;100882020;100882959;100883454;100888605;100898844;100904708;100909217;100913348;100927322;100929520	100873296;100875745;100879776;100880027;100881362;100882111;100883156;100883527;100888821;100898942;100904850;100909340;100914874;100927652;100929658	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5820	2525	2673	2490	1780	1652	1718
ENSMUSG00000088742	5	100929162	100929237	-	76	3	4	4	2	1	4
ENSMUSG00000087786	5	100946303	100946462	-	160	0	0	0	0	0	0
ENSMUSG00000035297	5;5;5;5;5;5;5;5;5;5;5;5;5	100947328;100947756;100953030;100956993;100957558;100959066;100961261;100962531;100966317;100970556;100971306;100972858;100976323	100947569;100947954;100953096;100957072;100957709;100961114;100962414;100962681;100966487;100970671;100971345;100972942;100976822	+;+;+;+;+;+;+;+;+;+;+;+;+	5006	6221	6729	6264	5397	4873	4820
ENSMUSG00000029322	5;5;5;5;5	100982744;100985499;100988771;100991457;101001164	100983007;100985614;100988895;100992442;101001264	-;-;-;-;-	1592	0	0	0	0	0	0
ENSMUSG00000029319	5;5;5;5;5;5;5;5	101083742;101086837;101089191;101090856;101092599;101096911;101103008;101103997	101084490;101087025;101089324;101090941;101093438;101097077;101103303;101104159	-;-;-;-;-;-;-;-	2624	3184	3322	2980	2700	2406	2391
ENSMUSG00000085269	5;5;5;5	101099878;101100556;101101993;101106832	101100152;101100675;101102180;101107124	+;+;+;+	876	2	0	2	1	1	1
ENSMUSG00000035273	5;5;5;5;5;5;5;5;5;5;5;5	101108503;101113600;101117840;101120318;101121202;101121904;101123171;101124506;101127932;101137676;101140348;101148411	101110049;101114145;101117958;101120432;101121308;101121997;101123218;101124674;101128105;101137801;101140493;101148735	-;-;-;-;-;-;-;-;-;-;-;-	3516	17	23	17	11	8	4
ENSMUSG00000035266	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	101191164;101193960;101195707;101197301;101199417;101200567;101202964;101204019;101207404;101208171;101211977;101214301;101216003;101219158;101220356;101220791;101221683;101225373;101227313	101191655;101194457;101195832;101197718;101199515;101200910;101203183;101204021;101207855;101208312;101212216;101214446;101216101;101219255;101220428;101220996;101222071;101226081;101227619	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5061	1175	1288	1138	975	822	784
ENSMUSG00000016833	5;5;5;5;5	101227646;101228571;101230927;101232072;101232929	101227879;101228708;101231010;101232129;101233490	+;+;+;+;+	1076	1398	1491	1487	1151	1147	1082
ENSMUSG00000035234	5;5;5;5;5;5;5;5;5;5	101234211;101235798;101236894;101238573;101238775;101241028;101244181;101246772;101247379;101249850	101235508;101236345;101236958;101238662;101238894;101241221;101244247;101247017;101247626;101249984	-;-;-;-;-;-;-;-;-;-	3011	1178	1295	1210	922	832	790
ENSMUSG00000077354	5	101260300	101260433	+	134	0	0	0	0	0	0
ENSMUSG00000087611	5;5	101269816;101274141	101270824;101276186	-;-	3055	0	0	2	0	1	1
ENSMUSG00000029314	5;5;5;5;5;5;5;5;5;5;5;5;5;5	101274732;101275149;101275383;101286161;101312209;101313337;101313979;101314945;101319122;101320662;101321320;101322091;101322452;101326736	101274966;101275380;101275967;101286227;101312479;101313411;101314068;101315038;101319237;101320717;101321405;101322219;101322531;101328121	+;+;+;+;+;+;+;+;+;+;+;+;+;+	3502	16	28	24	8	10	13
ENSMUSG00000092503	5;5	102028333;102031274	102028442;102031394	+;+	231	0	0	0	0	0	0
ENSMUSG00000035187	5;5;5	102087158;102090853;102092581	102088687;102091025;102094245	-;-;-	3368	468	547	478	683	565	566
ENSMUSG00000029330	5;5;5;5;5;5;5;5;5;5;5;5;5	102194149;102210394;102220494;102226023;102227396;102235567;102237685;102238905;102241514;102243419;102244868;102246872;102250453	102194508;102210521;102220590;102226120;102227535;102235640;102237767;102238992;102241582;102243571;102244987;102246975;102252877	+;+;+;+;+;+;+;+;+;+;+;+;+	3939	239	237	223	371	315	332
ENSMUSG00000043940	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	102261972;102273036;102273567;102273940;102276122;102277342;102278288;102280259;102281242;102281527;102284408;102284824;102287484;102289437;102290383;102292796;102293096;102295216;102296513;102297052;102298980;102301851;102304860;102307025;102311442;102311933;102313062;102314150;102315980;102317106;102318205;102319769;102323930;102325418;102327446;102329033;102330790;102331459;102335123;102336087;102336468;102336705;102339946;102341057;102342192;102344358;102346419;102348415;102351433;102351774;102352875;102355443;102358325;102359847;102364100;102365009;102366301;102370459;102372039;102372900;102377827;102380244;102382000;102386403;102390135;102397888;102410398;102438808;102470674;102498615	102265300;102273233;102273678;102274263;102276218;102277524;102278467;102280532;102281396;102281674;102284620;102284915;102287637;102289543;102290500;102292915;102293150;102295296;102296598;102297172;102299128;102302014;102305028;102307078;102311669;102312010;102313219;102314332;102316089;102317335;102318365;102319868;102324163;102325597;102327580;102329268;102331007;102331579;102335217;102336091;102336629;102336778;102340098;102341247;102342303;102344518;102346650;102348596;102351651;102351874;102353122;102355555;102359114;102360024;102364408;102365092;102366758;102370652;102372140;102373367;102377993;102380430;102382192;102386564;102390244;102398011;102410608;102438906;102470762;102498940	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	15354	15602	16522	14815	9970	8109	8593
ENSMUSG00000092354	5;5;5;5;5;5	102266435;102269174;102270770;102272903;102274070;102274983	102266577;102269250;102271092;102273351;102274267;102275429	+;+;+;+;+;+	1637	6	8	10	11	5	4
ENSMUSG00000057315	5;5;5;5;5;5;5;5;5;5;5;5;5;5	102910410;102981145;103093102;103153992;103197790;103238068;103270309;103274026;103289349;103304714;103307460;103309780;103320861;103326103	102910882;102981338;103096851;103154252;103197980;103238202;103270431;103275188;103289556;103304879;103307533;103309901;103321938;103326955	+;+;+;+;+;+;+;+;+;+;+;+;+;+	8791	300	318	351	391	294	262
ENSMUSG00000046709	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	103336967;103349297;103355091;103357242;103392486;103395465;103405374;103416222;103416893;103419523;103420888;103425603;103455737;103467538;103487313;103528976;103590924;103634842;103637885;103639671;103639909	103342351;103350156;103355168;103357305;103392610;103395647;103405445;103416293;103418804;103419661;103420946;103425732;103456014;103467707;103487411;103529100;103591381;103634959;103638049;103639890;103640353	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	11157	337	372	304	662	595	519
ENSMUSG00000034573	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	103854211;103891054;103891153;103905966;103915724;103918627;103921242;103930386;103945347;103946507;103952586;103954773;103954953;103956015;103957783;103958667;103962238;103965733;103969991;103970541;103972427;103979244;103979768;103980066;103983715;103985107;103986898;103988156;103988890;103990951;103991294;103993030;103994134;103997045;103998449;103998717;104002109;104004098;104007892;104008717;104009689;104011758;104015725;104017062;104018877;104020035;104022526;104023636;104026712	103854555;103891057;103891272;103906144;103915789;103918812;103921329;103930931;103945442;103946588;103952808;103954847;103955133;103956168;103957921;103958819;103962420;103965895;103970453;103970635;103972483;103979333;103979875;103980197;103984172;103985238;103986991;103988241;103989052;103991165;103991392;103993358;103994308;103997203;103998620;103998927;104002176;104004159;104007985;104008854;104009771;104011795;104015828;104017210;104018967;104020372;104022741;104023698;104027378	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8332	4690	5087	4703	7123	6099	6324
ENSMUSG00000088474	5	104031606	104031898	+	293	1	0	0	0	1	0
ENSMUSG00000029321	5;5;5;5;5;5	104034730;104038000;104041389;104046650;104047375;104057875	104035766;104038157;104041561;104046738;104047493;104058422	-;-;-;-;-;-	2124	2	1	0	0	0	1
ENSMUSG00000084126	5	104053490	104054065	+	576	0	0	0	0	0	0
ENSMUSG00000029320	5;5;5;5;5	104077058;104078441;104083941;104084464;104084789	104077973;104078595;104084075;104084767;104085029	-;-;-;-;-	1751	0	0	0	0	0	0
ENSMUSG00000088121	5	104087256	104087426	+	171	0	0	0	0	0	0
ENSMUSG00000029313	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	104121393;104144369;104183181;104183583;104212143;104212675;104240082;104244001;104245232;104247954;104254999;104255162;104257367;104262489;104270075;104271246;104272007;104272227;104275253;104276055;104276733;104278369;104279721	104121622;104144424;104183364;104183764;104212263;104213532;104240614;104244087;104245447;104248005;104255053;104255199;104257529;104263478;104270172;104271486;104272107;104272287;104275386;104276126;104276870;104278595;104284341	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9458	5086	5745	5200	4932	4307	4403
ENSMUSG00000029312	5;5;5;5;5;5;5;5;5;5	104290992;104293221;104296512;104296864;104299329;104301050;104303222;104304760;104314926;104340135	104292210;104293422;104296671;104297032;104299659;104301193;104303408;104305308;104315311;104340278	-;-;-;-;-;-;-;-;-;-	3491	946	973	969	734	643	646
ENSMUSG00000064629	5	104327898	104328004	+	107	0	0	0	0	0	0
ENSMUSG00000034528	5;5;5;5;5;5;5;5	104384459;104392480;104394794;104395990;104397717;104399781;104401586;104406125	104385305;104392882;104394910;104396127;104397823;104399912;104401693;104406429	-;-;-;-;-;-;-;-	2157	2	4	1	2	1	2
ENSMUSG00000082527	5	104418389	104418610	+	222	0	0	0	0	0	0
ENSMUSG00000029311	5;5;5;5;5;5;5	104418781;104421837;104430751;104437598;104438814;104447193;104450549	104419613;104421953;104432328;104437704;104438945;104447300;104450938	-;-;-;-;-;-;-	3265	1384	1451	1359	1116	956	950
ENSMUSG00000029310	5;5;5;5;5;5;5;5;5;5;5;5	104475325;104475545;104475888;104476173;104476640;104479597;104483291;104484509;104487126;104488655;104490693;104493956	104475357;104475857;104476165;104476402;104476749;104479836;104483386;104484595;104487455;104488801;104490777;104494398	+;+;+;+;+;+;+;+;+;+;+;+	2392	3442	3873	3742	3717	3177	3100
ENSMUSG00000091034	5;5;5;5;5;5;5;5;5;5	104499083;104500238;104500992;104501087;104502557;104503248;104503724;104503880;104505536;104506578	104499235;104500273;104501003;104501116;104502583;104503286;104503792;104503912;104505606;104506627	-;-;-;-;-;-;-;-;-;-	520	19	19	19	23	19	25
ENSMUSG00000029309	5;5;5;5;5;5;5;5;5;5;5	104508130;104514029;104514726;104516041;104517416;104518619;104519411;104521397;104523658;104526728;104542396	104508596;104514177;104514874;104516177;104517536;104518737;104519480;104522392;104523786;104526792;104543107	-;-;-;-;-;-;-;-;-;-;-	3114	7784	8477	8085	14866	13736	12572
ENSMUSG00000087488	5;5;5;5	104538236;104539029;104542907;104546401	104538367;104539665;104545042;104548706	+;+;+;+	5211	66	73	71	88	72	66
ENSMUSG00000053268	5;5;5;5;5	104599731;104603027;104603915;104604156;104605878	104599787;104603102;104604001;104605097;104609146	+;+;+;+;+	4431	6	2	2	5	4	9
ENSMUSG00000029307	5;5;5;5;5;5	104631632;104636095;104636609;104638917;104639121;104640659	104631731;104636169;104636656;104638949;104639165;104643121	+;+;+;+;+;+	2764	49	68	60	131	113	83
ENSMUSG00000077133	5	104726207	104726316	+	110	0	0	0	0	0	0
ENSMUSG00000029306	5;5;5;5;5;5;5	104728190;104731143;104731301;104731442;104735000;104738295;104739041	104728373;104731209;104731351;104731519;104735065;104738468;104740488	+;+;+;+;+;+;+	2068	0	0	0	1	0	3
ENSMUSG00000053863	5;5;5	104754348;104756084;104766093	104754423;104756151;104767630	+;+;+	1682	0	0	0	0	0	0
ENSMUSG00000029304	5;5;5;5;5;5;5;5	104864137;104865211;104865560;104865920;104866674;104867245;104868284;104869248	104864267;104865461;104865595;104865922;104866754;104867286;104868565;104870069	+;+;+;+;+;+;+;+	1648	853	918	943	610	604	560
ENSMUSG00000058736	5	104884157	104885486	-	1330	27	35	49	41	26	25
ENSMUSG00000034462	5;5;5;5;5;5;5;5;5;5;5;5;5;5	104888469;104895902;104906062;104907810;104909169;104912044;104915666;104918252;104919017;104919663;104921790;104927460;104931311;104932471	104889244;104896015;104906195;104908060;104909393;104912272;104915833;104918433;104919339;104919783;104924010;104930368;104931458;104934838	+;+;+;+;+;+;+;+;+;+;+;+;+;+	10169	6006	6493	6291	5667	4689	4815
ENSMUSG00000079065	5;5	104937371;104946442	104937590;104951402	+;+	5181	1226	1383	1351	1126	975	1115
ENSMUSG00000090739	5;5;5;5;5	104954754;104967845;104969590;104978605;104979905	104954991;104967992;104970281;104978709;104983230	+;+;+;+;+	4509	1533	1636	1403	1306	1157	1233
